frame,time_s,transfer_ratio,authority_gap,rate_clip_delta,jerk_clip_delta,hard_clip_delta,smoothing_delta,first_stage,entry_schedule_active,commit_active,entry_assist_active,turn_feas_active,turn_feas_infeasible,turn_feas_margin_g,turn_feas_speed_delta_mps
951,52.382,1.000000,0.000000,0.030674,0.000000,0.000000,0.000000,1.0,0,0,0,1,1,-0.007903,0.126604
952,52.448,0.666206,0.026506,0.026506,0.000000,0.000000,0.000000,1.0,0,0,0,1,1,-0.004436,0.071325
953,52.482,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,1,-0.007989,0.127956
954,52.548,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,1,-0.010621,0.169668
955,52.582,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,1,-0.015848,0.251816
956,52.615,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.003370,0.000000
957,52.648,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,1,-0.006840,0.109687
958,52.682,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,1,-0.003210,0.051667
959,52.715,1.000000,0.000000,0.002264,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.000836,0.000000
960,52.782,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,1,-0.012263,0.195562
961,52.815,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,1,-0.012024,0.191793
962,52.848,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.005176,0.000000
963,52.882,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,1,-0.005235,0.084090
964,52.915,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,1,-0.009530,0.152398
