frame,time_s,transfer_ratio,authority_gap,rate_clip_delta,jerk_clip_delta,hard_clip_delta,smoothing_delta,first_stage,entry_schedule_active,commit_active,entry_assist_active,turn_feas_active,turn_feas_infeasible,turn_feas_margin_g,turn_feas_speed_delta_mps
868,49.390,0.896090,0.008728,0.159260,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.146005,0.000000
869,49.424,0.154530,0.146975,0.146975,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.115944,0.000000
870,49.457,0.624301,0.097682,0.097682,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.103676,0.000000
871,49.490,0.965158,0.011953,0.011953,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.096613,0.000000
872,49.524,1.000000,0.000000,0.057606,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.078928,0.000000
873,49.557,1.000000,0.000000,0.076217,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.082705,0.000000
874,49.590,1.000000,0.000000,0.083407,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.090498,0.000000
875,49.657,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.083197,0.000000
876,49.690,0.975079,0.015091,0.015091,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.081829,0.000000
877,49.724,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.079980,0.000000
878,49.790,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.079963,0.000000
879,49.824,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.086136,0.000000
880,49.890,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.074128,0.000000
881,49.924,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.083330,0.000000
882,49.957,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.078553,0.000000
883,50.024,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.077392,0.000000
884,50.057,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.083625,0.000000
885,50.124,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.084968,0.000000
886,50.157,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.078736,0.000000
887,50.224,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.080646,0.000000
888,50.257,0.490796,0.097439,0.097439,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.082868,0.000000
889,50.290,0.680873,0.088403,0.088403,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.082283,0.000000
890,50.357,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.085772,0.000000
891,50.390,0.913098,0.037162,0.037162,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.081194,0.000000
892,50.424,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.085650,0.000000
893,50.490,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.086327,0.000000
894,50.740,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.083213,0.000000
895,50.774,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.112236,0.000000
896,50.807,0.952419,0.034971,0.034971,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.139962,0.000000
897,50.840,0.909091,0.070000,0.070000,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.176993,0.000000
898,50.907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
899,50.940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
900,50.974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
901,51.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
902,51.074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
903,51.107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
904,51.174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
905,51.207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
906,51.240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
907,51.274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
908,51.307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
909,51.540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
910,51.574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
911,51.607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
912,51.640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
913,51.674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
914,51.707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
915,51.774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
916,51.807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
917,51.840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
918,51.874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
919,51.907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
920,51.940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
921,52.007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
922,52.074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
923,52.140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
924,52.374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
925,52.440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
926,52.474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
927,52.507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
928,52.540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
