frame,time_s,transfer_ratio,authority_gap,rate_clip_delta,jerk_clip_delta,hard_clip_delta,smoothing_delta,first_stage,entry_schedule_active,commit_active,entry_assist_active,turn_feas_active,turn_feas_infeasible,turn_feas_margin_g,turn_feas_speed_delta_mps
164,11.210,0.556896,0.290129,0.004854,0.282610,0.000000,0.002666,1.0,0,0,0,1,0,0.199397,0.000000
165,11.244,0.579339,0.282652,0.002800,0.277115,0.000000,0.002737,1.0,0,0,0,1,0,0.199415,0.000000
166,11.277,0.625340,0.248413,0.002800,0.242796,0.000000,0.002817,1.0,0,0,0,1,0,0.201475,0.000000
167,11.310,0.697534,0.191073,0.000000,0.188181,0.000000,0.002891,2.0,0,0,0,1,0,0.194885,0.000000
168,11.344,0.706137,0.194483,0.000000,0.191518,0.000000,0.002965,2.0,0,0,0,1,0,0.196876,0.000000
169,11.410,0.812823,0.119878,0.000000,0.113962,0.000000,0.005916,2.0,0,0,0,1,0,0.194355,0.000000
170,11.444,0.921281,0.047148,0.000000,0.043680,0.000000,0.003468,2.0,0,0,0,1,0,0.158388,0.000000
171,11.477,0.917635,0.052185,0.000000,0.048895,0.000000,0.003290,2.0,0,0,0,1,0,0.169659,0.000000
172,11.710,1.000000,0.000000,0.000000,0.126117,0.033423,0.014324,2.0,0,0,0,1,0,0.174310,0.000000
173,11.744,1.000000,0.000000,0.000000,0.139275,0.100270,0.002843,2.0,0,0,0,1,0,0.193191,0.000000
174,11.777,1.000000,0.000000,0.000000,0.172430,0.078033,0.004282,2.0,0,0,0,1,0,0.192126,0.000000
175,11.810,1.000000,0.000000,0.000000,0.182869,0.051092,0.005399,2.0,0,0,0,1,0,0.195804,0.000000
176,11.844,1.000000,0.000000,0.002800,0.271986,0.015580,0.006300,1.0,0,0,0,1,0,0.195390,0.000000
177,11.910,1.000000,0.000000,0.002800,0.282685,0.055724,0.000752,1.0,0,0,0,1,0,0.198755,0.000000
178,11.944,1.000000,0.000000,0.000000,0.465770,0.077176,0.000126,2.0,0,0,0,1,0,0.194027,0.000000
179,11.977,1.000000,0.000000,0.000000,0.519179,0.093070,0.000203,2.0,0,0,0,1,0,0.196690,0.000000
180,12.010,1.000000,0.000000,0.000000,0.564577,0.109219,0.000058,2.0,0,0,0,1,0,0.198996,0.000000
