frame,time_s,transfer_ratio,authority_gap,rate_clip_delta,jerk_clip_delta,hard_clip_delta,smoothing_delta,first_stage,entry_schedule_active,commit_active,entry_assist_active,turn_feas_active,turn_feas_infeasible,turn_feas_margin_g,turn_feas_speed_delta_mps
1124,61.185,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.189635,0.000000
1125,61.218,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.189745,0.000000
1126,61.251,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.190689,0.000000
1127,61.318,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.215285,0.000000
1128,61.351,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.210253,0.000000
1129,61.418,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193781,0.000000
1130,61.451,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195754,0.000000
1131,61.518,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.192090,0.000000
1132,61.551,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.192273,0.000000
1133,61.585,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.191648,0.000000
1134,61.618,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.191807,0.000000
1135,61.651,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.192697,0.000000
1136,61.718,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.192066,0.000000
1137,61.751,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193161,0.000000
1138,61.818,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193332,0.000000
1139,61.851,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193152,0.000000
1140,61.885,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193317,0.000000
1141,61.918,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193631,0.000000
1142,62.201,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.194001,0.000000
1143,62.234,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.194800,0.000000
1144,62.268,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.194730,0.000000
1145,62.301,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195652,0.000000
1146,62.334,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.194388,0.000000
1147,62.368,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.194398,0.000000
1148,62.401,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.194402,0.000000
1149,62.434,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.194404,0.000000
1150,62.468,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195052,0.000000
1151,62.501,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195040,0.000000
1152,62.534,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.194353,0.000000
1153,62.601,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195008,0.000000
1154,62.634,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.194329,0.000000
