frame,time_s,transfer_ratio,authority_gap,rate_clip_delta,jerk_clip_delta,hard_clip_delta,smoothing_delta,first_stage,entry_schedule_active,commit_active,entry_assist_active,turn_feas_active,turn_feas_infeasible,turn_feas_margin_g,turn_feas_speed_delta_mps
1135,61.244,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193186,0.000000
1136,61.278,1.000000,0.000000,0.015460,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.209865,0.000000
1137,61.511,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.215294,0.000000
1138,61.578,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193842,0.000000
1139,61.611,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195202,0.000000
1140,61.644,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.216645,0.000000
1141,61.678,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.208298,0.000000
1142,61.711,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.206717,0.000000
1143,61.744,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.208617,0.000000
1144,61.778,0.050714,0.131605,0.131605,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.195683,0.000000
1145,61.811,0.615835,0.045959,0.045959,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.195684,0.000000
1146,61.844,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195691,0.000000
1147,61.878,1.000000,0.000000,0.012139,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.195706,0.000000
1148,61.911,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195710,0.000000
1149,62.144,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195706,0.000000
1150,62.211,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195704,0.000000
1151,62.244,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195509,0.000000
1152,62.278,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195435,0.000000
1153,62.311,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195282,0.000000
1154,62.378,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195143,0.000000
1155,62.411,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195120,0.000000
1156,62.444,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.216112,0.000000
1157,62.511,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.199001,0.000000
1158,62.544,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195073,0.000000
1159,62.611,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195040,0.000000
1160,62.644,0.982808,0.004139,0.004139,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.195022,0.000000
1161,62.711,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195050,0.000000
1162,62.744,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195069,0.000000
1163,62.778,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195077,0.000000
1164,62.844,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195126,0.000000
1165,62.878,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.195136,0.000000
