frame,time_s,transfer_ratio,authority_gap,rate_clip_delta,jerk_clip_delta,hard_clip_delta,smoothing_delta,first_stage,entry_schedule_active,commit_active,entry_assist_active,turn_feas_active,turn_feas_infeasible,turn_feas_margin_g,turn_feas_speed_delta_mps
164,11.210,0.722333,0.102722,0.000000,0.103638,0.000000,0.000915,2.0,0,0,0,1,0,0.103156,0.000000
165,11.244,0.721412,0.100301,0.000000,0.101134,0.000000,0.000833,2.0,0,0,0,1,0,0.092288,0.000000
166,11.277,0.707570,0.104527,0.000000,0.105285,0.000000,0.000758,2.0,0,0,0,1,0,0.103680,0.000000
167,11.310,0.701222,0.105142,0.000000,0.105825,0.000000,0.000683,2.0,0,0,0,1,0,0.103409,0.000000
168,11.344,0.702985,0.101942,0.000000,0.102551,0.000000,0.000609,2.0,0,0,0,1,0,0.091052,0.000000
169,11.410,0.686284,0.106689,0.000000,0.107566,0.000000,0.000876,2.0,0,0,0,1,0,0.096471,0.000000
170,11.444,0.680773,0.107633,0.000000,0.108062,0.000000,0.000429,2.0,0,0,0,1,0,0.101198,0.000000
171,11.477,0.675386,0.108951,0.000000,0.109268,0.000000,0.000317,2.0,0,0,0,1,0,0.093835,0.000000
172,11.710,0.700016,0.102215,0.000000,0.100900,0.000000,0.001316,2.0,0,0,0,1,0,0.096226,0.000000
173,11.744,0.727755,0.090543,0.000000,0.090152,0.000000,0.000391,2.0,0,0,0,1,0,0.093794,0.000000
174,11.777,0.721739,0.094581,0.000000,0.094216,0.000000,0.000365,2.0,0,0,0,1,0,0.095159,0.000000
175,11.810,0.738474,0.088245,0.000000,0.087817,0.000000,0.000429,2.0,0,0,0,1,0,0.098373,0.000000
176,11.844,0.761934,0.079268,0.000000,0.078766,0.000000,0.000502,2.0,0,0,0,1,0,0.096353,0.000000
177,11.910,0.798663,0.066757,0.000000,0.065522,0.000000,0.001235,2.0,0,0,0,1,0,0.099753,0.000000
178,11.944,0.833382,0.054352,0.000000,0.053570,0.000000,0.000783,2.0,0,0,0,1,0,0.094089,0.000000
179,11.977,0.832661,0.056089,0.000000,0.055285,0.000000,0.000804,2.0,0,0,0,1,0,0.100131,0.000000
180,12.010,0.757453,0.091885,0.000000,0.091012,0.000000,0.000873,2.0,0,0,0,1,0,0.101191,0.000000
181,12.044,0.799612,0.074046,0.000000,0.073099,0.000000,0.000946,2.0,0,0,0,1,0,0.099649,0.000000
182,12.110,0.879804,0.042922,0.000000,0.040843,0.000000,0.002079,2.0,0,0,0,1,0,0.090971,0.000000
183,12.144,0.913446,0.030851,0.000000,0.029584,0.000000,0.001267,2.0,0,0,0,1,0,0.101718,0.000000
184,12.177,0.967438,0.011338,0.000000,0.010085,0.000000,0.001252,2.0,0,0,0,1,0,0.097308,0.000000
185,12.210,1.000000,0.000000,0.000000,0.014453,0.000000,0.001184,2.0,0,0,0,1,0,0.101709,0.000000
186,12.244,1.000000,0.000000,0.000000,0.026265,0.000000,0.001111,2.0,0,0,0,1,0,0.099147,0.000000
187,12.277,1.000000,0.000000,0.000000,0.033411,0.000000,0.001037,2.0,0,0,0,1,0,0.102697,0.000000
188,12.310,1.000000,0.000000,0.000000,0.041900,0.000000,0.000963,2.0,0,0,0,1,0,0.099407,0.000000
189,12.344,1.000000,0.000000,0.000000,0.049613,0.000000,0.000889,2.0,0,0,0,1,0,0.092613,0.000000
190,12.377,1.000000,0.000000,0.000000,0.059064,0.000000,0.000815,2.0,0,0,0,1,0,0.096454,0.000000
191,12.410,1.000000,0.000000,0.000000,0.059149,0.000000,0.000741,2.0,0,0,0,1,0,0.096175,0.000000
192,12.477,1.000000,0.000000,0.000000,0.071457,0.000000,0.001126,2.0,0,0,0,1,0,0.092113,0.000000
193,12.711,1.000000,0.000000,0.000000,0.074232,0.000000,0.000524,2.0,0,0,0,1,0,0.094680,0.000000
194,12.777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
195,12.811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
196,12.877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0.000000,0.000000
