frame,time_s,transfer_ratio,authority_gap,rate_clip_delta,jerk_clip_delta,hard_clip_delta,smoothing_delta,first_stage,entry_schedule_active,commit_active,entry_assist_active,turn_feas_active,turn_feas_infeasible,turn_feas_margin_g,turn_feas_speed_delta_mps
992,55.435,1.000000,0.000000,0.399736,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.161072,0.000000
993,55.469,1.000000,0.000000,0.375919,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.160201,0.000000
994,55.535,1.000000,0.000000,0.278579,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.161440,0.000000
995,55.569,1.000000,0.000000,0.164669,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.160697,0.000000
996,55.635,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.161792,0.000000
997,55.669,1.000000,0.000000,0.103536,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.161028,0.000000
998,55.702,1.000000,0.000000,0.275955,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.161139,0.000000
999,55.735,1.000000,0.000000,0.284389,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.161904,0.000000
1000,55.769,1.000000,0.000000,0.363819,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.161716,0.000000
1001,55.802,1.000000,0.000000,0.394691,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.160794,0.000000
1002,56.035,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.160739,0.000000
1003,56.069,0.176899,0.299112,0.427681,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.161635,0.000000
1004,56.102,1.000000,0.000000,0.733944,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.161036,0.000000
1005,56.169,1.000000,0.000000,0.985337,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.161994,0.000000
1006,56.202,1.000000,0.000000,1.095204,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.161185,0.000000
1007,56.235,1.000000,0.000000,1.111646,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.195431,0.000000
1008,56.269,1.000000,0.000000,1.090256,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.162104,0.000000
