frame,time_s,transfer_ratio,authority_gap,rate_clip_delta,jerk_clip_delta,hard_clip_delta,smoothing_delta,first_stage,entry_schedule_active,commit_active,entry_assist_active,turn_feas_active,turn_feas_infeasible,turn_feas_margin_g,turn_feas_speed_delta_mps
1113,61.111,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.190742,0.000000
1114,61.144,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.191276,0.000000
1115,61.411,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.198185,0.000000
1116,61.444,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.211913,0.000000
1117,61.478,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.213862,0.000000
1118,61.511,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.190677,0.000000
1119,61.544,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.191308,0.000000
1120,61.578,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.190708,0.000000
1121,61.611,1.000000,0.000000,0.024918,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.200767,0.000000
1122,61.644,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.191377,0.000000
1123,61.678,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.191395,0.000000
1124,61.744,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.190792,0.000000
1125,61.778,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.190808,0.000000
1126,61.811,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.216639,0.000000
1127,61.878,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.209957,0.000000
1128,61.911,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.205876,0.000000
1129,61.944,0.130891,0.129820,0.129820,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.191582,0.000000
1130,61.978,0.639135,0.048671,0.048671,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.192554,0.000000
1131,62.244,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.191956,0.000000
1132,62.278,1.000000,0.000000,0.004965,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.192946,0.000000
1133,62.344,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193077,0.000000
1134,62.378,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193110,0.000000
1135,62.411,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193839,0.000000
1136,62.444,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193145,0.000000
1137,62.511,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193195,0.000000
1138,62.544,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193212,0.000000
1139,62.611,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193925,0.000000
1140,62.644,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193227,0.000000
1141,62.678,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193214,0.000000
1142,62.711,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,1,0,0.193852,0.000000
1143,62.744,1.000000,0.000000,0.001450,0.000000,0.000000,0.000000,1.0,0,0,0,1,0,0.193826,0.000000
